"station_id","name","state","local_authority","latitude","longitude","existing_charger_count","proposed_charger_count","ac_charger_count","dc_charger_count","indoor_outdoor","status","data_as","source_name","source_url","source_record_id","retrieved_at_utc"
"mevnet-1376","PETRONAS - Shapadu Highway","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0809702","101.4267898","0","2","0","0","TM","Newly Proposed","30-Oct-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1376","2026-07-26T09:23:16Z"
"mevnet-1377","Giant Hypermarket Shah Alam","SELANGOR","Majlis Bandaraya Shah Alam","3.0658747","101.4888925","0","10","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1377","2026-07-26T09:23:16Z"
"mevnet-1378","Petron Jalan Kebun","SELANGOR","Majlis Bandaraya DiRaja Klang","3.023018","101.480638","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1378","2026-07-26T09:23:16Z"
"mevnet-1379","Columbia Asia Hospital - Klang","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0859234","101.446221","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1379","2026-07-26T09:23:16Z"
"mevnet-1380","Econsave PSK Klang Utama (Hypermarket | Wholesale)","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0825088","101.4098434","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1380","2026-07-26T09:23:16Z"
"mevnet-1381","Shell","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0944421","101.3851188","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1381","2026-07-26T09:23:16Z"
"mevnet-1382","[NGV] Petronas Kota Bayuemas","SELANGOR","Majlis Bandaraya DiRaja Klang","2.9788713","101.4517567","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1382","2026-07-26T09:23:16Z"
"mevnet-1383","PETRONAS Jalan Haji Sirat","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0775042","101.4348783","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1383","2026-07-26T09:23:16Z"
"mevnet-1384","McDonald's BHP Rantau Panjang DT","SELANGOR","Majlis Bandaraya DiRaja Klang","3.0713829","101.4109572","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1384","2026-07-26T09:23:16Z"
"mevnet-1385","Petron Bandar Baru Selayang","SELANGOR","Majlis Perbandaran Selayang","3.2555087","101.6563641","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1385","2026-07-26T09:23:16Z"
"mevnet-1386","Shell","SELANGOR","Majlis Perbandaran Selayang","3.2412856","101.6441015","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1386","2026-07-26T09:23:16Z"
"mevnet-1387","Shell","SELANGOR","Majlis Perbandaran Selayang","3.238718","101.64959","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1387","2026-07-26T09:23:16Z"
"mevnet-1388","Caltex","SELANGOR","Majlis Perbandaran Selayang","3.2432624","101.6605691","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1388","2026-07-26T09:23:16Z"
"mevnet-1389","Starbucks Kiara Bay DT","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2259931","101.6508421","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1389","2026-07-26T09:23:16Z"
"mevnet-1390","PETRON MRR2 Kepong","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2297598","101.6501843","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1390","2026-07-26T09:23:16Z"
"mevnet-1391","Shell","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.229754","101.650854","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1391","2026-07-26T09:23:16Z"
"mevnet-1392","Petronas Dinar Niaga Kepong","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.22974","101.6514119","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1392","2026-07-26T09:23:16Z"
"mevnet-1393","Segi Fresh Gombak","SELANGOR","Majlis Perbandaran Selayang","3.234464","101.708572","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1393","2026-07-26T09:23:16Z"
"mevnet-1394","KELAB RAHMAN PUTRA MALAYSIA","SELANGOR","Majlis Bandaraya Shah Alam","3.2192918","101.55327","3","4","2","1","Outdoor","Existing","20-May-25","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1394","2026-07-26T09:23:16Z"
"mevnet-1395","Petron Aman Putri","SELANGOR","Majlis Bandaraya Shah Alam","3.2167256","101.5219716","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1395","2026-07-26T09:23:16Z"
"mevnet-1396","Econsave Sungai Buloh","SELANGOR","Majlis Bandaraya Shah Alam","3.2011111","101.5572222","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1396","2026-07-26T09:23:16Z"
"mevnet-1397","Decathlon Sri Damansara","SELANGOR","Majlis Bandaraya Petaling Jaya","3.1979176","101.6098887","0","8","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1397","2026-07-26T09:23:16Z"
"mevnet-1398","STARBUCKS UKAY PERDANA DT","SELANGOR","Majlis Perbandaran Ampang Jaya","3.1972672","101.7756519","2","2","0","2","Outdoor","Existing","5-Jul-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1398","2026-07-26T09:23:16Z"
"mevnet-1399","SHELL - Batu 6 Jalan Ipoh ","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2230784","101.6721284","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1399","2026-07-26T09:23:16Z"
"mevnet-1400","PETRONAS - Batu 6 Jalan Ipoh (NGV)","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.2223755","101.6722293","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1400","2026-07-26T09:23:16Z"
"mevnet-1401","Petron Jalan Ipoh - Rawang","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","3.222271","101.6714832","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1401","2026-07-26T09:23:16Z"
"mevnet-1402","Petronas - Taman Bersatu Rawang","SELANGOR","Majlis Perbandaran Selayang","3.308719","101.5838303","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1402","2026-07-26T09:23:16Z"
"mevnet-1403","Shell","SELANGOR","Majlis Perbandaran Selayang","3.3116213","101.5809119","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1403","2026-07-26T09:23:16Z"
"mevnet-1404","McDonald's Rawang DT","SELANGOR","Majlis Perbandaran Selayang","3.3200982","101.576867","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1404","2026-07-26T09:23:16Z"
"mevnet-1405","KPJ RAWANG MEDICAL CENTRE ","SELANGOR","Majlis Perbandaran Selayang","3.3208268","101.5792619","2","2","2","0","Indoor","Existing","20-May-25","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1405","2026-07-26T09:23:16Z"
"mevnet-1406","Petronas (Saujana Rawang Enterprise)","SELANGOR","Majlis Perbandaran Selayang","3.3251777","101.5790768","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1406","2026-07-26T09:23:16Z"
"mevnet-1407","Pejabat Cawangan Rawang Majlis Perbandaran Selayang","SELANGOR","Majlis Perbandaran Selayang","3.3248307","101.5784184","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1407","2026-07-26T09:23:16Z"
"mevnet-1408","Shell","SELANGOR","Majlis Perbandaran Selayang","3.3304321","101.57994","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1408","2026-07-26T09:23:16Z"
"mevnet-1409","Petronas Sungai Choh (KB EZY ENTERPRISE)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.3445384","101.5878289","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1409","2026-07-26T09:23:16Z"
"mevnet-1410","Petronas NGV Rawang Park 2","SELANGOR","Majlis Perbandaran Selayang","3.310824","101.5574872","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1410","2026-07-26T09:23:16Z"
"mevnet-1411","NSK Trade CIty Rawang","SELANGOR","Majlis Perbandaran Selayang","3.3089401","101.5549829","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1411","2026-07-26T09:23:16Z"
"mevnet-1412","Bangi Avenue Convention Center (BACC)","SELANGOR","Majlis Perbandaran Kajang","2.9006741","101.7912444","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1412","2026-07-26T09:23:16Z"
"mevnet-1413","Bangi Wonderland","SELANGOR","Majlis Perbandaran Kajang","2.904597","101.7908165","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1413","2026-07-26T09:23:16Z"
"mevnet-1414","UIS - Selangor International Islamic University","SELANGOR","Majlis Perbandaran Kajang","2.8907553","101.789594","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1414","2026-07-26T09:23:16Z"
"mevnet-1415","Petron - Bandar Seri Putra | South Bangi Kajang","SELANGOR","Majlis Perbandaran Kajang","2.8870198","101.790099","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1415","2026-07-26T09:23:16Z"
"mevnet-1416","McDonald's Bandar Seri Putra","SELANGOR","Majlis Perbandaran Kajang","2.8866769","101.7927038","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1416","2026-07-26T09:23:16Z"
"mevnet-1417","LOTUS'S BANDAR PUTERI BANGI ","SELANGOR","Majlis Perbandaran Kajang","2.8818993","101.7906768","1","8","0","1","Outdoor","Existing","28-Jun-24","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1417","2026-07-26T09:23:16Z"
"mevnet-1418","Bukit Mahkota Club House","SELANGOR","Majlis Perbandaran Kajang","2.8741568","101.8072299","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1418","2026-07-26T09:23:16Z"
"mevnet-1419","Southville City Sales Gallery","SELANGOR","Majlis Perbandaran Sepang","2.9013516","101.7636858","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1419","2026-07-26T09:23:16Z"
"mevnet-1420","Bukit Unggul Country Club","SELANGOR","Majlis Perbandaran Sepang","2.8863461","101.7493846","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1420","2026-07-26T09:23:16Z"
"mevnet-1421","Shell Jenderam","SELANGOR","Majlis Perbandaran Sepang","2.8886128","101.7354775","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1421","2026-07-26T09:23:16Z"
"mevnet-1422","Jakel Bangi","SELANGOR","Majlis Perbandaran Kajang","2.932424","101.7611618","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1422","2026-07-26T09:23:16Z"
"mevnet-1423","PETRONAS - Seksyen 15 Bandar Baru Bangi (CITIONE)","SELANGOR","Majlis Perbandaran Kajang","2.9343489","101.7684834","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1423","2026-07-26T09:23:16Z"
"mevnet-1424","[NGV] Petronas Seksyen 3 Bangi","SELANGOR","Majlis Perbandaran Kajang","2.9390263","101.7753489","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1424","2026-07-26T09:23:16Z"
"mevnet-1425","Petronas Seksyen 16 Bandar Baru Bangi","SELANGOR","Majlis Perbandaran Kajang","2.9439552","101.7650008","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1425","2026-07-26T09:23:16Z"
"mevnet-1426","Shell","SELANGOR","Majlis Perbandaran Kajang","2.943298","101.76536","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1426","2026-07-26T09:23:16Z"
"mevnet-1427","AEON BiG Tun Hussein Onn","SELANGOR","Majlis Perbandaran Kajang","3.0487449","101.7586748","0","10","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1427","2026-07-26T09:23:16Z"
"mevnet-1428","Petronas Persiaran Mahkota Cheras (SCS Prima Enterprise)","SELANGOR","Majlis Perbandaran Kajang","3.052561","101.7763956","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1428","2026-07-26T09:23:16Z"
"mevnet-1429","McDonald's Shell Mahkota Cheras DT","SELANGOR","Majlis Perbandaran Kajang","3.050595","101.7871124","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1429","2026-07-26T09:23:16Z"
"mevnet-1430","PETRONAS - Bandar Mahkota Cheras (EMIZAF JAYA)","SELANGOR","Majlis Perbandaran Kajang","3.0510738","101.7869353","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1430","2026-07-26T09:23:16Z"
"mevnet-1431","PETRONAS Bandar Seri Putra","SELANGOR","Majlis Perbandaran Kajang","2.8870832","101.7931176","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1431","2026-07-26T09:23:16Z"
"mevnet-1432","Starbucks Bangi Avenue DT","SELANGOR","Majlis Perbandaran Kajang","2.9034134","101.7918068","2","2","0","2","Outdoor","Existing","31-Dec-24","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1432","2026-07-26T09:23:16Z"
"mevnet-1433","Pasaraya CS Bangi Avenue","SELANGOR","Majlis Perbandaran Kajang","2.9026262","101.789499","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1433","2026-07-26T09:23:16Z"
"mevnet-1434","McDonald's Eco Majestic DT","SELANGOR","Majlis Perbandaran Kajang","2.901795","101.836588","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1434","2026-07-26T09:23:16Z"
"mevnet-1435","KFC Pelangi Semenyih Drive Thru","SELANGOR","Majlis Perbandaran Kajang","2.9324893","101.8551821","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1435","2026-07-26T09:23:16Z"
"mevnet-1436","Pasar Segar Segi Fresh Semenyih","SELANGOR","Majlis Perbandaran Kajang","2.9368843","101.852959","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1436","2026-07-26T09:23:16Z"
"mevnet-1437","Mydin Wholesale Hypermarket Semenyih","SELANGOR","Majlis Perbandaran Kajang","2.9751359","101.8250562","0","4","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1437","2026-07-26T09:23:16Z"
"mevnet-1438","Semenyih Ecoventure Resort & Recreation","SELANGOR","Majlis Perbandaran Kajang","3.0291357","101.8668731","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1438","2026-07-26T09:23:16Z"
"mevnet-1439","BANGI GOLF RESORT","SELANGOR","Majlis Perbandaran Kajang","2.9572506","101.7649716","11","4","5","6","Outdoor","Existing","20-May-25","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1439","2026-07-26T09:23:16Z"
"mevnet-1440","IRGC (Ilsas Recreational Golf Club)","SELANGOR","Majlis Perbandaran Sepang","2.9719533","101.7358282","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1440","2026-07-26T09:23:16Z"
"mevnet-1441","AMERIN MALL","SELANGOR","Majlis Perbandaran Kajang","3.0249846","101.7509034","2","10","2","0","Outdoor","Existing","1-Oct-24","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1441","2026-07-26T09:23:16Z"
"mevnet-1442","Petron Sg Chua","SELANGOR","Majlis Perbandaran Kajang","2.990661","101.778645","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","1442","2026-07-26T09:23:16Z"
