"pile_id","station_id","label","network","connector_type","power_kw","price_per_kwh","deployment_stage","operational_state","is_synthetic","synthetic_fields","source_name","source_station_record_id","dataset"
"mevnet-3734-pile-001","mevnet-3734","Bay 01","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3734","full"
"mevnet-3734-pile-002","mevnet-3734","Bay 02","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3734","full"
"mevnet-3735-pile-001","mevnet-3735","Bay 01","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3735","full"
"mevnet-3735-pile-002","mevnet-3735","Bay 02","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3735","full"
"mevnet-3736-pile-001","mevnet-3736","Bay 01","ChargeSini","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3736","full"
"mevnet-3736-pile-002","mevnet-3736","Bay 02","ChargeSini","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3736","full"
"mevnet-3736-pile-003","mevnet-3736","Bay 03","ChargeSini","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3736","full"
"mevnet-3736-pile-004","mevnet-3736","Bay 04","ChargeSini","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3736","full"
"mevnet-3737-pile-001","mevnet-3737","Bay 01","Kineta","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3737","full"
"mevnet-3737-pile-002","mevnet-3737","Bay 02","Kineta","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3737","full"
"mevnet-3737-pile-003","mevnet-3737","Bay 03","Kineta","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3737","full"
"mevnet-3737-pile-004","mevnet-3737","Bay 04","Kineta","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3737","full"
"mevnet-3738-pile-001","mevnet-3738","Bay 01","GoToU","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3738","full"
"mevnet-3738-pile-002","mevnet-3738","Bay 02","GoToU","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3738","full"
"mevnet-3738-pile-003","mevnet-3738","Bay 03","GoToU","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3738","full"
"mevnet-3738-pile-004","mevnet-3738","Bay 04","GoToU","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3738","full"
"mevnet-3738-pile-005","mevnet-3738","Bay 05","GoToU","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3738","full"
"mevnet-3738-pile-006","mevnet-3738","Bay 06","GoToU","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3738","full"
"mevnet-3739-pile-001","mevnet-3739","Bay 01","chargEV","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3739","full"
"mevnet-3739-pile-002","mevnet-3739","Bay 02","chargEV","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3739","full"
"mevnet-3739-pile-003","mevnet-3739","Bay 03","chargEV","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3739","full"
"mevnet-3739-pile-004","mevnet-3739","Bay 04","chargEV","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3739","full"
"mevnet-3740-pile-001","mevnet-3740","Bay 01","GoToU","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3740","full"
"mevnet-3740-pile-002","mevnet-3740","Bay 02","GoToU","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3740","full"
"mevnet-3741-pile-001","mevnet-3741","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3741","full"
"mevnet-3741-pile-002","mevnet-3741","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3741","full"
"mevnet-3742-pile-001","mevnet-3742","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3742","full"
"mevnet-3743-pile-001","mevnet-3743","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3743","full"
"mevnet-3744-pile-001","mevnet-3744","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3744","full"
"mevnet-3744-pile-002","mevnet-3744","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3744","full"
"mevnet-3745-pile-001","mevnet-3745","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3745","full"
"mevnet-3745-pile-002","mevnet-3745","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3745","full"
"mevnet-3746-pile-001","mevnet-3746","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3746","full"
"mevnet-3746-pile-002","mevnet-3746","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3746","full"
"mevnet-3747-pile-001","mevnet-3747","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3747","full"
"mevnet-3747-pile-002","mevnet-3747","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3747","full"
"mevnet-3748-pile-001","mevnet-3748","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3748","full"
"mevnet-3748-pile-002","mevnet-3748","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3748","full"
"mevnet-3749-pile-001","mevnet-3749","Bay 01","Flexi Parking","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3749","full"
"mevnet-3749-pile-002","mevnet-3749","Bay 02","Flexi Parking","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3749","full"
"mevnet-3749-pile-003","mevnet-3749","Bay 03","Flexi Parking","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3749","full"
"mevnet-3749-pile-004","mevnet-3749","Bay 04","Flexi Parking","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3749","full"
"mevnet-3750-pile-001","mevnet-3750","Bay 01","Flexi Parking","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3750","full"
"mevnet-3750-pile-002","mevnet-3750","Bay 02","Flexi Parking","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3750","full"
"mevnet-3750-pile-003","mevnet-3750","Bay 03","Flexi Parking","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3750","full"
"mevnet-3750-pile-004","mevnet-3750","Bay 04","Flexi Parking","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3750","full"
"mevnet-3751-pile-001","mevnet-3751","Bay 01","Flexi Parking","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3751","full"
"mevnet-3751-pile-002","mevnet-3751","Bay 02","Flexi Parking","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3751","full"
"mevnet-3751-pile-003","mevnet-3751","Bay 03","Flexi Parking","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3751","full"
"mevnet-3751-pile-004","mevnet-3751","Bay 04","Flexi Parking","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3751","full"
"mevnet-3751-pile-005","mevnet-3751","Bay 05","Flexi Parking","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3751","full"
"mevnet-3751-pile-006","mevnet-3751","Bay 06","Flexi Parking","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3751","full"
"mevnet-3752-pile-001","mevnet-3752","Bay 01","Flexi Parking","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3752","full"
"mevnet-3752-pile-002","mevnet-3752","Bay 02","Flexi Parking","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3752","full"
"mevnet-3752-pile-003","mevnet-3752","Bay 03","Flexi Parking","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3752","full"
"mevnet-3752-pile-004","mevnet-3752","Bay 04","Flexi Parking","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3752","full"
"mevnet-3753-pile-001","mevnet-3753","Bay 01","ChargeSini","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3753","full"
"mevnet-3753-pile-002","mevnet-3753","Bay 02","ChargeSini","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3753","full"
"mevnet-3753-pile-003","mevnet-3753","Bay 03","ChargeSini","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3753","full"
"mevnet-3753-pile-004","mevnet-3753","Bay 04","ChargeSini","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3753","full"
"mevnet-3754-pile-001","mevnet-3754","Bay 01","ChargeSini","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3754","full"
"mevnet-3754-pile-002","mevnet-3754","Bay 02","ChargeSini","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3754","full"
"mevnet-3754-pile-003","mevnet-3754","Bay 03","ChargeSini","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3754","full"
"mevnet-3754-pile-004","mevnet-3754","Bay 04","ChargeSini","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3754","full"
"mevnet-3755-pile-001","mevnet-3755","Bay 01","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3755","full"
"mevnet-3755-pile-002","mevnet-3755","Bay 02","Others","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3755","full"
"mevnet-3755-pile-003","mevnet-3755","Bay 03","Others","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3755","full"
"mevnet-3756-pile-001","mevnet-3756","Bay 01","ChargeSini","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3756-pile-002","mevnet-3756","Bay 02","ChargeSini","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3756-pile-003","mevnet-3756","Bay 03","ChargeSini","Type 2","22","1.05","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3756-pile-004","mevnet-3756","Bay 04","ChargeSini","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3756-pile-005","mevnet-3756","Bay 05","ChargeSini","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3756-pile-006","mevnet-3756","Bay 06","ChargeSini","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3756-pile-007","mevnet-3756","Bay 07","ChargeSini","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3756-pile-008","mevnet-3756","Bay 08","ChargeSini","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3756","full"
"mevnet-3757-pile-001","mevnet-3757","Bay 01","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3757","full"
"mevnet-3757-pile-002","mevnet-3757","Bay 02","Others","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3757","full"
"mevnet-3757-pile-003","mevnet-3757","Bay 03","Others","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3757","full"
"mevnet-3757-pile-004","mevnet-3757","Bay 04","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3757","full"
"mevnet-3758-pile-001","mevnet-3758","Bay 01","Kineta","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3758","full"
"mevnet-3758-pile-002","mevnet-3758","Bay 02","Kineta","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3758","full"
"mevnet-3759-pile-001","mevnet-3759","Bay 01","Kineta","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3759","full"
"mevnet-3759-pile-002","mevnet-3759","Bay 02","Kineta","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3759","full"
"mevnet-3759-pile-003","mevnet-3759","Bay 03","Kineta","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3759","full"
"mevnet-3759-pile-004","mevnet-3759","Bay 04","Kineta","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3759","full"
"mevnet-3760-pile-001","mevnet-3760","Bay 01","Others","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3760","full"
"mevnet-3760-pile-002","mevnet-3760","Bay 02","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3760","full"
"mevnet-3761-pile-001","mevnet-3761","Bay 01",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3761","full"
"mevnet-3761-pile-002","mevnet-3761","Bay 02",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3761","full"
"mevnet-3761-pile-003","mevnet-3761","Bay 03",,"CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3761","full"
"mevnet-3761-pile-004","mevnet-3761","Bay 04",,"Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3761","full"
"mevnet-3761-pile-005","mevnet-3761","Bay 05",,"Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3761","full"
"mevnet-3762-pile-001","mevnet-3762","Bay 01","Others","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3762","full"
"mevnet-3762-pile-002","mevnet-3762","Bay 02","Others","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3762","full"
"mevnet-3762-pile-003","mevnet-3762","Bay 03","Others","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3762","full"
"mevnet-3762-pile-004","mevnet-3762","Bay 04","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3762","full"
"mevnet-3763-pile-001","mevnet-3763","Bay 01","Others","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3763","full"
"mevnet-3763-pile-002","mevnet-3763","Bay 02","Others","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3763","full"
"mevnet-3763-pile-003","mevnet-3763","Bay 03","Others","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3763","full"
"mevnet-3763-pile-004","mevnet-3763","Bay 04","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3763","full"
"mevnet-3764-pile-001","mevnet-3764","Bay 01","Others","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-002","mevnet-3764","Bay 02","Others","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-003","mevnet-3764","Bay 03","Others","CCS2","120","1.5","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-004","mevnet-3764","Bay 04","Others","CCS2","180","1.65","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-005","mevnet-3764","Bay 05","Others","CCS2","50","1.2","existing","reserved","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-006","mevnet-3764","Bay 06","Others","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-007","mevnet-3764","Bay 07","Others","CCS2","120","1.5","existing","occupied","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-008","mevnet-3764","Bay 08","Others","CCS2","180","1.65","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-009","mevnet-3764","Bay 09","Others","CCS2","50","1.2","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-010","mevnet-3764","Bay 10","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-011","mevnet-3764","Bay 11","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3764-pile-012","mevnet-3764","Bay 12","Others","CCS2","180","1.65","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3764","full"
"mevnet-3765-pile-001","mevnet-3765","Bay 01","JomCharge","Type 2","7","0.75","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3765","full"
"mevnet-3765-pile-002","mevnet-3765","Bay 02","JomCharge","Type 2","11","0.9","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3765","full"
"mevnet-3765-pile-003","mevnet-3765","Bay 03","JomCharge","CCS2","120","1.5","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3765","full"
"mevnet-3765-pile-004","mevnet-3765","Bay 04","JomCharge","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3765","full"
"mevnet-3766-pile-001","mevnet-3766","Bay 01","Others","CCS2","50","1.2","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
"mevnet-3766-pile-002","mevnet-3766","Bay 02","Others","CCS2","60","1.35","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
"mevnet-3766-pile-003","mevnet-3766","Bay 03","Others","CCS2","120","1.5","existing","available","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
"mevnet-3766-pile-004","mevnet-3766","Bay 04","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
"mevnet-3766-pile-005","mevnet-3766","Bay 05","Others","Type 2","11","0.9","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
"mevnet-3766-pile-006","mevnet-3766","Bay 06","Others","CCS2","60","1.35","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
"mevnet-3766-pile-007","mevnet-3766","Bay 07","Others","Type 2","7","0.75","proposed","planned","true","connector_type;power_kw;price_per_kwh;operational_state","PLANMalaysia MEVnet station location/counts + ChargeMY assignment prototype","3766","full"
